id,title,type,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,age_certification_num,weighted_rating
ts36177,Glitch,SHOW,2015,TV-MA,52,"['scifi', 'drama', 'horror', 'thriller']",['AU'],3,tt4192782,7.3,17240,5.0,7.161
ts37464,Occupied,SHOW,2015,TV-MA,45,"['war', 'thriller', 'drama']",['NO'],3,tt4192998,7.7,8839,5.0,7.311
tm196296,A Monster Calls,MOVIE,2016,PG-13,108,"['fantasy', 'drama', 'thriller', 'animation', 'family', 'european']","['ES', 'US', 'GB']",0,tt3416532,7.5,86614,3.0,7.449
ts37971,Master of None,SHOW,2015,TV-MA,32,"['drama', 'comedy']",['US'],3,tt4635276,8.3,72341,5.0,8.169
ts21885,Unbreakable Kimmy Schmidt,SHOW,2015,TV-14,30,"['comedy', 'drama']",['US'],4,tt3339966,7.6,70242,4.0,7.529
tm233214,Under the Shadow,MOVIE,2016,PG-13,84,"['thriller', 'horror', 'war', 'drama', 'fantasy']","['GB', 'IR', 'JO', 'QA']",0,tt4273292,6.8,27125,3.0,6.804
ts38783,Secret City,SHOW,2016,TV-MA,50,"['war', 'thriller']",['AU'],3,tt4976512,7.4,7831,5.0,7.126
tm219233,Loving,MOVIE,2016,PG-13,123,"['drama', 'romance']","['GB', 'US']",0,tt4669986,7.0,34139,3.0,6.969
ts36983,Fuller House,SHOW,2016,TV-Y7,27,"['comedy', 'family']",['US'],5,tt3986586,6.7,27148,2.0,6.724
ts41963,Easy,SHOW,2016,TV-MA,30,"['drama', 'comedy']",['US'],3,tt5562056,6.9,13569,5.0,6.873
ts52838,3%,SHOW,2016,TV-MA,45,"['scifi', 'action', 'drama', 'thriller']",['BR'],4,tt4922804,7.3,25077,5.0,7.195
ts38204,Making a Murderer,SHOW,2015,TV-14,62,"['crime', 'documentation']",['US'],2,tt5189670,8.6,93456,4.0,8.476
tm199700,The Danish Girl,MOVIE,2015,R,119,"['drama', 'romance', 'european']","['DE', 'GB', 'US', 'BE', 'DK']",0,tt0810819,7.1,180805,5.0,7.09
tm200126,He Never Died,MOVIE,2015,R,99,"['horror', 'fantasy', 'drama', 'thriller', 'comedy']","['CA', 'US']",0,tt3823012,6.4,19936,5.0,6.509
tm132273,Home,MOVIE,2015,PG,95,"['fantasy', 'scifi', 'comedy', 'family', 'animation']",['US'],0,tt2224026,6.6,100705,2.0,6.614
ts36545,Quantico,SHOW,2015,TV-14,43,"['drama', 'thriller', 'crime']",['US'],3,tt4428122,6.6,60305,4.0,6.623
tm139532,Before I Wake,MOVIE,2016,PG-13,97,"['drama', 'fantasy', 'horror', 'thriller']",['US'],0,tt3176922,6.2,45243,3.0,6.283
ts36856,F is for Family,SHOW,2015,TV-MA,28,"['comedy', 'animation', 'drama']",['US'],5,tt4326894,8.0,36050,5.0,7.808
tm219248,The Fundamentals of Caring,MOVIE,2016,R,97,"['drama', 'comedy']",['US'],0,tt2452386,7.3,70542,5.0,7.257
tm220594,Winter on Fire: Ukraine's Fight for Freedom,MOVIE,2015,,98,['documentation'],"['UA', 'GB', 'US']",0,tt4908644,8.3,17710,0.0,7.88
ts35362,Locked Up,SHOW,2015,TV-MA,50,"['drama', 'thriller', 'action', 'comedy', 'european']",['ES'],4,tt4524056,8.2,21388,5.0,7.859
tm239743,Batman: The Killing Joke,MOVIE,2016,R,72,"['drama', 'crime', 'thriller', 'animation', 'action']",['US'],0,tt4853102,6.4,55806,5.0,6.447
tm138614,Cop Car,MOVIE,2015,R,86,"['thriller', 'crime']",['US'],0,tt4209984,6.3,32547,5.0,6.392
tm205890,Bastille Day,MOVIE,2016,R,92,"['action', 'drama', 'thriller', 'crime']","['US', 'FR', 'LU', 'GB']",0,tt4649162,6.3,42763,5.0,6.373
tm139841,Sinister 2,MOVIE,2015,R,97,"['horror', 'thriller']","['GB', 'US', 'CA']",0,tt2752772,5.3,53733,5.0,5.475
tm233521,Other People,MOVIE,2016,,97,"['comedy', 'drama']",['US'],0,tt4158876,6.8,11243,0.0,6.807
ts35354,Zoo,SHOW,2015,TV-14,43,"['drama', 'thriller', 'scifi']",['US'],3,tt3250026,6.6,24479,4.0,6.649
tm244788,13th,MOVIE,2016,,100,"['documentation', 'history', 'crime']",['US'],0,tt5895028,8.2,34914,0.0,7.969
tm208622,American Ultra,MOVIE,2015,R,96,"['comedy', 'action', 'scifi']","['US', 'CH']",0,tt3316948,6.1,89912,5.0,6.152
tm204035,Spectral,MOVIE,2016,PG-13,109,"['scifi', 'action', 'thriller']",['US'],0,tt2106651,6.3,58407,3.0,6.356
ts41913,Frequency,SHOW,2016,TV-14,18,"['scifi', 'fantasy', 'thriller', 'drama']",['US'],3,tt5531470,7.5,13625,4.0,7.269
tm134516,"Crouching Tiger, Hidden Dragon: Sword of Destiny",MOVIE,2016,PG-13,103,"['drama', 'fantasy', 'action']",['CN'],0,tt2652118,6.1,19275,3.0,6.292
ts3844,Aquarius,SHOW,2015,TV-14,43,"['drama', 'crime', 'thriller', 'european']",['US'],2,tt4744218,7.1,12112,4.0,6.997
ts53287,Roman Empire,SHOW,2016,TV-14,48,"['drama', 'history', 'war', 'documentation']",['US'],3,tt6233538,7.0,7539,4.0,6.913
tm233465,The Bye Bye Man,MOVIE,2016,PG-13,96,"['thriller', 'fantasy', 'horror', 'drama']",['US'],0,tt4032232,4.3,23588,3.0,4.877
tm136257,Beasts of No Nation,MOVIE,2015,R,137,"['war', 'drama']","['US', 'GH']",0,tt1365050,7.7,80129,5.0,7.629
tm140843,Self/less,MOVIE,2015,PG-13,116,"['scifi', 'thriller', 'action', 'drama']",['US'],0,tt2157712,6.5,98127,3.0,6.521
tm238722,Collateral Beauty,MOVIE,2016,PG-13,97,"['drama', 'romance']",['US'],0,tt4682786,6.7,99053,3.0,6.708
ts35256,Chef's Table,SHOW,2015,TV-MA,50,['documentation'],['US'],7,tt4295140,8.5,15176,5.0,7.969
ts53249,Trollhunters: Tales of Arcadia,SHOW,2016,TV-Y7,22,"['action', 'scifi', 'fantasy', 'animation', 'comedy', 'drama', 'family']",['US'],3,tt1734135,8.4,16509,2.0,7.929
tm147082,"What Happened, Miss Simone?",MOVIE,2015,,101,"['music', 'documentation']",['US'],0,tt5108670,7.6,13703,0.0,7.336
tm206512,Circle,MOVIE,2015,,87,"['scifi', 'thriller', 'horror', 'drama', 'european']",['US'],0,tt4473464,6.0,52925,0.0,6.096
tm200690,The Forest,MOVIE,2016,R,95,"['thriller', 'scifi', 'drama', 'fantasy', 'horror']",['US'],0,tt3387542,4.8,42148,5.0,5.088
tm155102,Demonic,MOVIE,2015,R,83,"['thriller', 'horror']","['GB', 'US']",0,tt1841642,5.3,14882,5.0,5.786
tm205812,The Siege of Jadotville,MOVIE,2016,,108,"['thriller', 'war', 'drama', 'action', 'history', 'european']","['IE', 'ZA']",0,tt3922798,7.2,38308,0.0,7.141
tm235405,Hyena Road,MOVIE,2015,R,120,"['thriller', 'action', 'drama', 'war']",['CA'],0,tt4034452,6.5,7665,5.0,6.653
tm245378,Barry,MOVIE,2016,,104,['drama'],['US'],0,tt5477566,5.9,7116,0.0,6.356
ts52830,Gilmore Girls: A Year in the Life,SHOW,2016,TV-14,92,"['comedy', 'drama']",['US'],1,tt5435008,7.6,36359,4.0,7.474
tm225308,Into the Inferno,MOVIE,2016,,104,['documentation'],"['CA', 'DE', 'GB']",0,tt4846318,7.2,8512,0.0,7.028
tm230551,Ip Man 3,MOVIE,2015,PG-13,105,"['drama', 'action', 'history']","['HK', 'CN']",0,tt2888046,7.0,54128,3.0,6.979
ts38809,The Get Down,SHOW,2016,TV-MA,62,"['drama', 'music']",['US'],2,tt4592410,8.2,22304,5.0,7.87
tm253083,Blue Jay,MOVIE,2016,,81,"['romance', 'drama']",['US'],0,tt5912454,7.3,17033,0.0,7.16
tm244403,ARQ,MOVIE,2016,R,88,"['scifi', 'thriller', 'action']",['US'],0,tt5640450,6.3,38463,5.0,6.38
tm139194,Ratchet & Clank,MOVIE,2016,PG,94,"['action', 'animation', 'comedy', 'family', 'scifi', 'fantasy']","['US', 'CA']",0,tt2870834,5.5,10764,2.0,6.02
tm245671,Dangal,MOVIE,2016,PG,161,"['action', 'drama', 'sport']",['IN'],0,tt5074352,8.4,180247,2.0,8.341
tm233317,Pee-wee's Big Holiday,MOVIE,2016,PG,90,"['comedy', 'family']",['US'],0,tt0837156,6.1,7985,2.0,6.436
tm239733,Headshot,MOVIE,2016,,118,"['thriller', 'action', 'drama']",['ID'],0,tt5147214,6.3,14608,0.0,6.468
ts38568,Flaked,SHOW,2016,TV-MA,32,"['drama', 'romance', 'comedy']",['US'],2,tt4973548,7.2,11264,5.0,7.054
ts42137,Voltron: Legendary Defender,SHOW,2016,TV-Y7,24,"['action', 'scifi', 'animation', 'comedy', 'drama', 'family', 'fantasy']",['US'],8,tt5580664,8.1,8706,2.0,7.529
tm244381,Marauders,MOVIE,2016,R,107,"['thriller', 'action', 'crime']",['CA'],0,tt3963816,5.5,21929,5.0,5.819
tm233533,White Girl,MOVIE,2016,,88,"['drama', 'horror', 'crime']",['US'],0,tt4134536,5.7,10646,0.0,6.144
tm166321,Our Brand Is Crisis,MOVIE,2015,R,108,"['comedy', 'drama']",['US'],0,tt1018765,6.1,22147,5.0,6.273
tm214825,The Ridiculous 6,MOVIE,2015,PG-13,119,"['western', 'action', 'comedy']",['US'],0,tt2479478,4.8,47935,3.0,5.057
tm238661,Special Correspondents,MOVIE,2016,PG-13,100,['comedy'],"['US', 'CA', 'GB']",0,tt4181052,5.8,23669,3.0,6.033
tm142881,Jem and the Holograms,MOVIE,2015,PG,119,"['fantasy', 'drama', 'family', 'music', 'romance', 'scifi']",['US'],0,tt3614814,4.1,7804,2.0,5.386
tm243121,Mascots,MOVIE,2016,,89,['comedy'],['US'],0,tt4936176,5.8,7381,0.0,6.296
tm270504,Mindhorn,MOVIE,2016,R,89,"['comedy', 'thriller']",['GB'],0,tt4799064,6.3,12474,5.0,6.487
tm239707,The Do-Over,MOVIE,2016,PG-13,108,"['action', 'comedy']",['US'],0,tt4769836,5.7,45146,3.0,5.85
tm242736,Bo Burnham: Make Happy,MOVIE,2016,,60,"['comedy', 'music', 'documentation']",['US'],0,tt5777636,8.4,14356,0.0,7.882
tm136061,Suffragette,MOVIE,2015,PG-13,106,"['drama', 'history']","['FR', 'GB']",0,tt3077214,6.9,41529,3.0,6.888
tm247642,Amanda Knox,MOVIE,2016,,92,"['crime', 'documentation', 'european']","['DK', 'US']",0,tt5952332,6.9,23969,0.0,6.882
tm219276,Tallulah,MOVIE,2016,,111,"['drama', 'romance', 'comedy']",['US'],0,tt1639084,6.7,20111,0.0,6.731
tm135543,By the Sea,MOVIE,2015,R,122,"['drama', 'european', 'romance']","['US', 'FR']",0,tt3707106,5.3,20541,5.0,5.686
tm233544,Marco Polo: One Hundred Eyes,MOVIE,2015,,28,"['action', 'history', 'drama']",['US'],0,tt5248968,7.8,10742,0.0,7.413
ts35406,Between,SHOW,2015,TV-14,25,"['scifi', 'drama', 'thriller']",['CA'],2,tt4531748,6.0,9059,4.0,6.357
tm138792,Results,MOVIE,2015,R,105,"['comedy', 'romance']",['US'],0,tt3824412,5.4,7073,5.0,6.106
tm244880,I Am the Pretty Thing That Lives in the House,MOVIE,2016,,89,"['thriller', 'drama', 'horror']","['CA', 'US']",0,tt5059406,4.6,14491,0.0,5.323
tm221225,David Brent: Life on the Road,MOVIE,2016,,96,"['comedy', 'music', 'action']",['GB'],0,tt6852304,6.3,20005,0.0,6.435
tm205870,Message from the King,MOVIE,2016,R,102,"['thriller', 'drama', 'action', 'crime', 'european']",['FR'],0,tt1712192,6.4,16180,5.0,6.527
tm232953,Sleight,MOVIE,2016,R,89,"['thriller', 'crime', 'drama', 'scifi', 'action']",['US'],0,tt4573516,5.9,8644,5.0,6.312
tm233493,Middle School: The Worst Years of My Life,MOVIE,2016,PG,92,"['comedy', 'family', 'animation']",['US'],0,tt4981636,6.0,8972,2.0,6.359
tm140436,Rock the Kasbah,MOVIE,2015,R,100,"['comedy', 'music', 'war']","['MA', 'US']",0,tt3165590,5.5,11963,5.0,5.987
tm228242,A Very Murray Christmas,MOVIE,2015,,56,"['comedy', 'music']",['US'],0,tt4537842,5.5,15428,0.0,5.912
tm209950,Kevin Hart: What Now?,MOVIE,2016,R,96,"['comedy', 'documentation']",['US'],0,tt4669186,5.9,9458,5.0,6.291
tm205935,Extraction,MOVIE,2015,R,92,"['thriller', 'action']","['GB', 'US']",0,tt4382872,4.1,11180,5.0,5.148
tm211510,Incarnate,MOVIE,2016,PG-13,91,"['horror', 'thriller']",['US'],0,tt3216348,5.2,12918,3.0,5.769
tm219173,Term Life,MOVIE,2016,R,93,"['thriller', 'action', 'crime', 'drama']",['US'],0,tt2978102,5.6,7860,5.0,6.175
tm244507,The Distinguished Citizen,MOVIE,2016,,118,"['comedy', 'drama', 'european']","['AR', 'ES']",0,tt4562518,7.5,11495,0.0,7.242
tm218052,Drishyam,MOVIE,2015,R,163,"['thriller', 'crime', 'drama']",['IN'],0,tt4430212,8.2,79075,5.0,8.088
tm229542,John Mulaney: The Comeback Kid,MOVIE,2015,PG,62,"['comedy', 'documentation']",['US'],0,tt5069564,7.9,8471,2.0,7.411
tm241314,Minimalism: A Documentary About the Important Things,MOVIE,2015,,79,['documentation'],['US'],0,tt4685424,6.7,15656,0.0,6.737
tm246870,Lavender,MOVIE,2016,,92,"['thriller', 'drama']","['CA', 'US']",0,tt9237490,5.3,7005,0.0,6.06
tm266844,True Memoirs of an International Assassin,MOVIE,2016,PG-13,98,"['action', 'comedy', 'crime']",['US'],0,tt1542768,5.9,22466,3.0,6.119
tm238748,The Darkness,MOVIE,2016,PG-13,92,"['thriller', 'horror']",['US'],0,tt1878841,4.5,15848,3.0,5.211
tm193125,Hot Girls Wanted,MOVIE,2015,,84,['documentation'],['US'],0,tt4382552,6.1,17447,0.0,6.306
ts42089,Haters Back Off,SHOW,2016,TV-14,30,"['comedy', 'drama', 'family', 'romance']",['US'],2,tt5467814,6.1,7183,4.0,6.455
tm290444,Pandora,MOVIE,2016,R,136,"['drama', 'action', 'thriller']",['KR'],0,tt6302160,6.6,7304,5.0,6.707
tm233344,Kapoor & Sons,MOVIE,2016,PG-13,132,"['romance', 'comedy', 'drama', 'family']",['IN'],0,tt4900716,7.7,25792,3.0,7.512
tm244915,Baaghi,MOVIE,2016,,133,"['thriller', 'action', 'romance']",['IN'],0,tt4864932,5.3,8826,0.0,5.972
tm201365,Brothers,MOVIE,2015,PG-13,156,"['drama', 'action', 'sport']",['IN'],0,tt3802576,6.4,12886,3.0,6.548
tm244513,Divines,MOVIE,2016,,105,"['drama', 'crime', 'european']","['QA', 'FR']",0,tt4730986,7.4,9739,0.0,7.157
tm193211,Mucize,MOVIE,2015,PG-13,136,"['drama', 'comedy', 'romance', 'documentation', 'european']",['TR'],0,tt6876670,7.7,12395,3.0,7.382
tm195764,6 Years,MOVIE,2015,,84,"['romance', 'drama']",['US'],0,tt3984280,5.6,12441,0.0,6.039
tm211478,Tamasha,MOVIE,2015,PG,139,"['drama', 'comedy', 'romance']",['IN'],0,tt3148502,7.4,26790,2.0,7.28
tm242687,Riphagen the Untouchable,MOVIE,2016,,132,"['thriller', 'war', 'drama', 'european']",['NL'],0,tt4969044,7.1,7701,0.0,6.966
tm240162,Udta Punjab,MOVIE,2016,R,148,"['crime', 'action', 'drama']",['IN'],0,tt4434004,7.8,29819,5.0,7.613
tm241998,Mohenjo Daro,MOVIE,2016,,155,"['romance', 'drama', 'history', 'action']",['IN'],0,tt3859980,5.6,11595,0.0,6.059
tm227029,Smoke & Mirrors,MOVIE,2016,R,123,"['thriller', 'european']",['ES'],0,tt1713440,6.9,7900,5.0,6.862
tm227042,Prem Ratan Dhan Payo,MOVIE,2015,,164,"['action', 'drama', 'family', 'romance']",['IN'],0,tt5242900,4.4,21487,0.0,4.995
tm233843,Pyaar Ka Punchnama 2,MOVIE,2015,PG-13,159,"['comedy', 'drama', 'romance']",['IN'],0,tt4430136,7.3,14968,3.0,7.147
tm239739,Raman Raghav 2.0,MOVIE,2016,,134,"['thriller', 'crime', 'drama']",['IN'],0,tt5662932,7.4,14380,0.0,7.21
tm219699,Phantom,MOVIE,2015,,136,"['thriller', 'action', 'drama', 'horror', 'crime', 'european']",['IN'],0,tt3469244,5.9,9145,0.0,6.299
tm228839,Ali Baba and the 7 Dwarfs,MOVIE,2015,PG-13,114,"['comedy', 'action', 'drama']",['TR'],0,tt6450052,5.8,19834,3.0,6.066
tm219817,Talvar,MOVIE,2015,PG,132,"['thriller', 'crime', 'drama']",['IN'],0,tt4934950,8.1,34659,2.0,7.885
tm208628,Dil Dhadakne Do,MOVIE,2015,PG-13,170,"['drama', 'comedy', 'romance']",['IN'],0,tt4110568,7.0,17149,3.0,6.948
tm66466,Wazir,MOVIE,2016,PG-13,103,"['thriller', 'crime', 'action', 'drama']",['IN'],0,tt0315642,7.2,18681,3.0,7.096
tm208713,Gabbar Is Back,MOVIE,2015,PG-13,130,"['drama', 'action', 'crime', 'comedy']",['IN'],0,tt2424988,7.2,24676,3.0,7.116
tm233366,Te3n,MOVIE,2016,PG-13,136,"['thriller', 'drama']",['IN'],0,tt4814290,7.3,12816,3.0,7.13
tm234069,Wedding Association 2: Circumcision,MOVIE,2015,PG-13,107,['comedy'],['TR'],0,tt5114588,6.4,10261,3.0,6.57
tm226320,Kara Bela,MOVIE,2015,PG-13,100,"['comedy', 'action', 'drama']",['TR'],0,tt5274684,6.8,8920,3.0,6.809
ts53864,Ozark,SHOW,2017,TV-MA,60,"['crime', 'thriller', 'drama']",['US'],4,tt5071412,8.5,278223,5.0,8.459
ts77795,Derry Girls,SHOW,2018,TV-MA,25,['comedy'],['GB'],3,tt7120662,8.4,28718,5.0,8.09
ts56683,The Sinner,SHOW,2017,TV-MA,45,"['crime', 'thriller', 'drama']",['US'],4,tt6048596,7.9,117055,5.0,7.839
tm239091,Blade Runner 2049,MOVIE,2017,R,164,"['scifi', 'thriller', 'action', 'drama']","['CA', 'HU', 'MX', 'ES', 'GB', 'US']",0,tt1856101,8.0,539864,5.0,7.985
ts55668,Dark,SHOW,2017,TV-MA,56,"['scifi', 'crime', 'drama', 'thriller']",['DE'],3,tt5753856,8.7,354443,5.0,8.664
tm310953,Sorry to Bother You,MOVIE,2018,R,111,"['fantasy', 'scifi', 'drama', 'comedy']",['US'],0,tt5688932,6.9,75653,5.0,6.893
tm232797,Dunkirk,MOVIE,2017,PG-13,107,"['drama', 'history', 'thriller', 'war', 'action', 'european']","['US', 'FR', 'NL', 'GB']",0,tt5013056,7.8,619645,3.0,7.789
tm244259,Wind River,MOVIE,2017,R,106,"['thriller', 'crime', 'drama', 'western']","['FR', 'GB', 'US']",0,tt6185846,7.7,240408,5.0,7.675
tm315344,Molly's Game,MOVIE,2017,R,140,"['drama', 'crime', 'sport']","['CA', 'US', 'CN']",0,tt4209788,7.4,165817,5.0,7.376
ts53023,Riverdale,SHOW,2017,TV-14,42,"['thriller', 'drama', 'romance', 'crime']",['US'],6,tt5420376,6.7,139154,4.0,6.706
ts81064,Legacies,SHOW,2018,TV-14,42,"['scifi', 'drama', 'fantasy', 'horror']",['US'],4,tt8103070,7.3,28877,4.0,7.206
ts42405,Mindhunter,SHOW,2017,TV-MA,53,"['crime', 'drama', 'thriller']",['US'],2,tt5290382,8.6,261429,5.0,8.554
tm318206,Den of Thieves,MOVIE,2018,R,140,"['thriller', 'action', 'crime', 'drama']",['US'],0,tt1259528,7.0,107701,5.0,6.989
ts83970,All American,SHOW,2018,TV-14,42,"['drama', 'sport']",['US'],4,tt7414406,7.6,9704,4.0,7.273
tm315174,Phantom Thread,MOVIE,2017,R,130,"['romance', 'drama']","['US', 'GB']",0,tt5776858,7.4,128600,5.0,7.37
ts81294,Manifest,SHOW,2018,TV-14,42,"['scifi', 'drama', 'thriller']",['US'],3,tt8421350,7.1,50145,4.0,7.066
ts78305,Elite,SHOW,2018,TV-MA,48,"['crime', 'drama', 'thriller']",['ES'],5,tt7134908,7.4,73062,5.0,7.349
ts78801,Cobra Kai,SHOW,2018,TV-14,31,"['action', 'comedy', 'drama', 'sport']",['US'],5,tt7221388,8.6,163858,4.0,8.527
ts79813,You,SHOW,2018,TV-MA,47,"['thriller', 'crime', 'drama', 'romance']",['US'],3,tt7335184,7.7,225949,5.0,7.674
ts77398,Lost in Space,SHOW,2018,TV-PG,49,"['scifi', 'action', 'drama', 'thriller', 'family']",['US'],3,tt5232792,7.3,96868,3.0,7.268
ts56768,Money Heist,SHOW,2017,TV-MA,50,"['crime', 'drama', 'thriller', 'action', 'european']",['ES'],5,tt6468322,8.3,450797,5.0,8.277
tm344989,Lady Bird,MOVIE,2017,R,94,"['drama', 'comedy']",['US'],0,tt4925292,7.4,277165,5.0,7.386
ts57120,Good Girls,SHOW,2018,TV-14,42,"['comedy', 'drama', 'crime']",['US'],4,tt6474378,7.7,49867,4.0,7.592
tm287684,The Ritual,MOVIE,2017,R,94,"['horror', 'thriller']","['GB', 'CA']",0,tt5638642,6.3,92788,5.0,6.336
ts81884,Bodyguard,SHOW,2018,TV-MA,60,"['war', 'crime', 'drama', 'thriller', 'european']",['GB'],2,tt7493974,8.1,114446,5.0,8.026
ts54102,Altered Carbon,SHOW,2018,TV-MA,52,"['scifi', 'thriller', 'action', 'drama']",['US'],2,tt2261227,7.9,162018,5.0,7.855
ts75097,Maniac,SHOW,2018,TV-MA,39,"['drama', 'scifi', 'comedy']",['US'],1,tt5580146,7.7,74877,5.0,7.625
ts84785,Dirty John,SHOW,2018,TV-MA,44,"['crime', 'drama']",['US'],2,tt15438396,7.3,20817,5.0,7.179
tm244220,Darkest Hour,MOVIE,2017,PG-13,125,"['drama', 'war', 'history', 'thriller', 'family']",['GB'],0,tt4555426,7.4,193208,3.0,7.38
ts42477,Babylon Berlin,SHOW,2017,TV-MA,49,"['crime', 'thriller', 'drama', 'european']",['DE'],4,tt4378376,8.4,23256,5.0,8.034
ts81208,Charmed,SHOW,2018,TV-14,42,"['scifi', 'drama', 'fantasy']",['US'],4,tt6394324,4.5,16091,4.0,5.203
ts58433,The Haunting of Hill House,SHOW,2018,TV-MA,58,"['drama', 'scifi', 'horror', 'thriller']",['US'],1,tt6763664,8.6,226817,5.0,8.547
ts57850,HAPPY!,SHOW,2017,TV-MA,43,"['scifi', 'comedy', 'thriller', 'action', 'crime', 'fantasy']",['US'],2,tt2452242,8.1,37747,5.0,7.9
ts53663,Workin' Moms,SHOW,2017,TV-MA,22,"['comedy', 'drama']",['CA'],6,tt6143796,7.8,14892,5.0,7.486
tm244364,The Nightingale,MOVIE,2018,R,136,"['thriller', 'drama', 'horror']",['AU'],0,tt4068576,7.3,28196,5.0,7.204
ts79229,Wild Wild Country,SHOW,2018,TV-MA,67,"['crime', 'documentation']",['US'],1,tt7768848,8.1,29298,5.0,7.853
ts75879,Big Mouth,SHOW,2017,TV-MA,27,"['animation', 'comedy', 'romance']",['US'],6,tt6524350,7.9,74660,5.0,7.807
tm420745,How It Ends,MOVIE,2018,,113,"['thriller', 'action', 'drama', 'scifi']","['CA', 'US']",0,tt5246700,5.0,51513,0.0,5.218
ts57465,Dynasty,SHOW,2017,TV-14,42,['drama'],['US'],5,tt6128300,7.2,21136,4.0,7.105
tm232500,The Disaster Artist,MOVIE,2017,R,104,"['comedy', 'drama']",['US'],0,tt3521126,7.3,149604,5.0,7.279
ts54054,Imposters,SHOW,2017,TV-14,43,"['drama', 'comedy', 'crime']",['US'],2,tt5212822,7.8,13238,4.0,7.461
ts55982,Anne with an E,SHOW,2017,TV-G,46,"['drama', 'family']",['CA'],3,tt5421602,8.7,51001,1.0,8.473
tm350379,Ghostland,MOVIE,2018,R,91,"['horror', 'thriller', 'drama', 'european']","['FR', 'CA']",0,tt6195094,6.4,30444,5.0,6.478
ts58133,Manhunt,SHOW,2017,TV-14,43,"['documentation', 'crime', 'thriller', 'drama']",['US'],2,tt5618256,8.1,57459,4.0,7.961
tm425889,The Ballad of Buster Scruggs,MOVIE,2018,R,132,"['western', 'comedy', 'drama', 'romance']",['US'],0,tt6412452,7.3,141528,5.0,7.277
tm244174,Okja,MOVIE,2017,PG-13,122,"['drama', 'scifi', 'action']","['KR', 'US']",0,tt3967856,7.3,116305,3.0,7.273
ts53545,Santa Clarita Diet,SHOW,2017,TV-MA,29,"['comedy', 'horror']",['US'],3,tt5580540,7.9,64467,5.0,7.794
tm350,The Bad Batch,MOVIE,2017,R,119,"['drama', 'action', 'horror', 'romance', 'scifi']",['US'],0,tt4334266,5.2,30785,5.0,5.5
ts53198,One Day at a Time,SHOW,2017,TV-PG,29,"['comedy', 'drama']",['US'],4,tt5339440,8.2,15669,3.0,7.773
ts76243,The End of the F***ing World,SHOW,2017,TV-MA,21,"['crime', 'comedy', 'drama', 'romance', 'thriller']",['GB'],2,tt6257970,8.1,177868,5.0,8.051
ts58367,Safe,SHOW,2018,TV-MA,45,"['drama', 'thriller', 'crime', 'european']",['GB'],1,tt7902072,7.2,41822,5.0,7.145
ts55720,GLOW,SHOW,2017,TV-MA,34,"['drama', 'comedy', 'sport', 'reality']",['US'],4,tt0784878,8.0,44751,5.0,7.84
